2016-05-22 18:03:31,441 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (第八节 公司治理,1,55)
2016-05-22 18:03:31,443 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (一、公司治理的基本状况,2,55)
2016-05-22 18:03:31,443 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (二、报告期内召开的年度股东大会和临时股东大会的有关情况,2,55)
2016-05-22 18:03:31,443 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (1、本报告期年度股东大会情况,3,55)
2016-05-22 18:03:31,443 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (2、本报告期临时股东大会情况,3,55)
2016-05-22 18:03:31,444 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (三、报告期董事会召开情况,2,56)
2016-05-22 18:03:31,444 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (四、年度报告重大差错责任追究制度的建立与执行情况,2,56)
2016-05-22 18:03:31,444 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (五、监事会工作情况,2,56)
2016-05-22 18:03:31,444 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (第九节 财务报告,1,57)
2016-05-22 18:03:31,444 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (一、审计报告,2,57)
2016-05-22 18:03:31,444 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (二、财务报表,2,58)
2016-05-22 18:03:31,444 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (1、合并资产负债表,3,58)
2016-05-22 18:03:31,444 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (2、母公司资产负债表,3,61)
2016-05-22 18:03:31,446 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (3、合并利润表,3,63)
2016-05-22 18:03:31,446 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (4、母公司利润表,3,66)
2016-05-22 18:03:31,446 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (5、合并现金流量表,3,67)
2016-05-22 18:03:31,446 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (6、母公司现金流量表,3,69)
2016-05-22 18:03:31,447 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (7、合并所有者权益变动表,3,70)
2016-05-22 18:03:31,447 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (8、母公司所有者权益变动表,3,74)
2016-05-22 18:03:31,447 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (三、公司基本情况,2,77)
2016-05-22 18:03:31,447 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (四、财务报表的编制基础,2,77)
2016-05-22 18:03:31,447 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (1、编制基础,3,77)
2016-05-22 18:03:31,447 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (2、持续经营,3,77)
2016-05-22 18:03:31,447 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (五、重要会计政策及会计估计,2,77)
2016-05-22 18:03:31,447 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (1、遵循企业会计准则的声明,3,77)
2016-05-22 18:03:31,447 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (2、会计期间,3,78)
2016-05-22 18:03:31,447 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (3、营业周期,3,78)
2016-05-22 18:03:31,448 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (4、记账本位币,3,78)
2016-05-22 18:03:31,448 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (5、同一控制下和非同一控制下企业合并的会计处理方法,3,78)
2016-05-22 18:03:31,448 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (6、合并财务报表的编制方法,3,79)
2016-05-22 18:03:31,448 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (7、合营安排分类及共同经营会计处理方法,3,79)
2016-05-22 18:03:31,450 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (8、现金及现金等价物的确定标准,3,80)
2016-05-22 18:03:31,450 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (9、外币业务和外币报表折算,3,80)
2016-05-22 18:03:31,450 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (10、金融工具,3,80)
2016-05-22 18:03:31,450 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (11、应收款项,3,82)
2016-05-22 18:03:31,450 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (（1）单项金额重大并单独计提坏账准备的应收款项,4,82)
2016-05-22 18:03:31,450 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (（2）按信用风险特征组合计提坏账准备的应收款项,4,82)
2016-05-22 18:03:31,450 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (（3）单项金额上重大但单独计提坏账准备的应收款项,4,83)
2016-05-22 18:03:31,450 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (12、存货,3,83)
2016-05-22 18:03:31,450 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (13、划分为持有待售资产,3,83)
2016-05-22 18:03:31,450 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (14、长期股权投资,3,84)
2016-05-22 18:03:31,451 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (15、投资性房地产,3,85)
2016-05-22 18:03:31,451 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (16、固定资产,3,85)
2016-05-22 18:03:31,451 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (（1）确认条件,4,85)
2016-05-22 18:03:31,451 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (（2）折旧方法,4,86)
2016-05-22 18:03:31,451 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (（3）融资租入固定资产的认定依据、计价和折旧方法,4,86)
2016-05-22 18:03:31,453 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (17、在建工程,3,86)
2016-05-22 18:03:31,453 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (18、借款费用,3,86)
2016-05-22 18:03:31,453 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (19、生物资产,3,87)
2016-05-22 18:03:31,453 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (20、油气资产,3,87)
2016-05-22 18:03:31,453 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (21、无形资产,3,87)
2016-05-22 18:03:31,453 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (（1）计价方法、使用寿命、减值测试,4,87)
2016-05-22 18:03:31,453 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (（2）内部研究开发支出会计政策,4,87)
2016-05-22 18:03:31,453 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (22、长期资产减值,3,88)
2016-05-22 18:03:31,454 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (23、长期待摊费用,3,88)
2016-05-22 18:03:31,454 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (24、职工薪酬,3,88)
2016-05-22 18:03:31,454 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (（1）短期薪酬的会计处理方法,4,88)
2016-05-22 18:03:31,454 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (（2）离职后福利的会计处理方法,4,88)
2016-05-22 18:03:31,454 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (（3）辞退福利的会计处理方法,4,88)
2016-05-22 18:03:31,456 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (（4）其他长期职工福利的会计处理方法,4,88)
2016-05-22 18:03:31,456 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (25、预计负债,3,88)
2016-05-22 18:03:31,456 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (26、股份支付,3,88)
2016-05-22 18:03:31,456 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (27、优先股、永续债等其他金融工具,3,89)
2016-05-22 18:03:31,457 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (28、收入,3,89)
2016-05-22 18:03:31,457 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (29、政府补助,3,90)
2016-05-22 18:03:31,457 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (（1）与资产相关的政府补助判断依据及会计处理方法,4,90)
2016-05-22 18:03:31,457 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (（2）与收益相关的政府补助判断依据及会计处理方法,4,90)
2016-05-22 18:03:31,457 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (30、递延所得税资产/递延所得税负债,3,90)
2016-05-22 18:03:31,459 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (31、租赁,3,91)
2016-05-22 18:03:31,459 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (（1）经营租赁的会计处理方法,4,91)
2016-05-22 18:03:31,460 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (（2）融资租赁的会计处理方法,4,91)
2016-05-22 18:03:31,460 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (32、其他重要的会计政策和会计估计,3,91)
2016-05-22 18:03:31,460 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (33、重要会计政策和会计估计变更,3,91)
2016-05-22 18:03:31,460 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (（1）重要会计政策变更,4,91)
2016-05-22 18:03:31,461 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (（2）重要会计估计变更,4,92)
2016-05-22 18:03:31,461 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (34、其他,3,92)
2016-05-22 18:03:31,461 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (六、税项,2,92)
2016-05-22 18:03:31,463 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (1、主要税种及税率,3,92)
2016-05-22 18:03:31,463 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (2、税收优惠,3,92)
2016-05-22 18:03:31,463 - pdfhtmlextractor - processNode - 302 - DEBUG - Find a title under li (TitleName, Level, href) (3、其他,3,92)
